provider,type,code,name,status,latitude,longitude
UTC API,Cruce Icarus,CLT#080102,Av. Lope de Vega - Lascano,Conectado,-34.6234238,-58.5127596
UTC API,Cruce Sitra,bfe86f82-25ab-427c-b4b6-cf2ed3e79038,3801,Desconocido,-34.59493034018258,-58.37278362440108
UTC API,Cruce Icarus,CLT#080138,Irigoyen - Pedro Lozano,Error de conexión,-34.6220994,-58.5246287
UTC API,Cruce Icarus,CLT#080139,Irigoyen - Nogoyá,Conectado,-34.6234724,-58.5228373
UTC API,Cruce Icarus,CLT#080136,Irigoyen - José Pedro Varela,Error de conexión,-34.6196556,-58.527813
UTC API,Cruce Icarus,CLT#080137,Irigoyen - Tinogasta,Red caída,-34.6212443,-58.5257309
UTC API,Cruce Icarus,CLT#060525,Av. Rivadavia - Manzoni - Av. Lope de Vega,Conectado,-34.6374239,-58.4994719
UTC API,Cruce Icarus,CLT#060526,Av. Rivadavia - Leopardi - Milton,Conectado,-34.637223,-58.4980187
UTC API,Cruce Icarus,CLT#060523,Av. Rivadavia - Byron - Moliere,Conectado,-34.6377873,-58.5020439
UTC API,Cruce Icarus,CLT#060524,Av. Rivadavia - Dante - Virgilio,Conectado,-34.6376227,-58.5009109
UTC API,Cruce Icarus,CLT#060529,Av. Rivadavia - Mozart - Cardoso,Conectado,-34.6362915,-58.4921787
UTC API,Cruce Icarus,CLT#060527,Av. Rivadavia - Donizetti - Calderón de la Barca,Conectado,-34.6370284,-58.496585
UTC API,Cruce Icarus,CLT#060528,Av. Rivadavia - White - Bermúdez,Conectado,-34.6366157,-58.4936674
UTC API,Cruce Icarus,CLT#060521,Av. Rivadavia - Guardia Nacional - Cortina,Conectado,-34.638151,-58.5045165
UTC API,Cruce Icarus,CLT#060522,Av. Rivadavia - Av. Escalada - Irigoyen,Conectado,-34.638051,-58.5039128
UTC API,Cruce Icarus,CLT#060520,Av. Rivadavia - Basualdo - Ruiz de los Llanos,Conectado,-34.6383793,-58.5059309
UTC API,Cruce Icarus,CLT#080134,Ruiz de los Llanos - Arregui,Conectado,-34.6272697,-58.518687
UTC API,Cruce Icarus,CLT#080135,Ruiz de los Llanos - Elpidio González,Conectado,-34.6315809,-58.5136461
UTC API,Cruce Icarus,CLT#080132,Bruselas - Tinogasta,Error de conexión,-34.6220286,-58.5265956
UTC API,Cruce Icarus,CLT#080133,Bruselas - Nazarre,Conectado,-34.6232003,-58.5250772
UTC API,Cruce Sitra,9804452b-896c-451b-993e-f6db2d179e27,1205,Desconocido,-34.598635943112725,-58.39167007673222
UTC API,Cruce Icarus,CLT#080127,Av. Segurola - Lascano,Conectado,-34.6170917,-58.5033038
UTC API,Cruce Sitra,163a92b8-33a5-4d04-9f47-760717021df3,1546,Conectado,-34.60341261460573,-58.376654710343054
UTC API,Cruce Icarus,CLT#080128,Av.Chivilcoy - Lascano,Conectado,-34.6145776,-58.4988714
UTC API,Cruce Icarus,CLT#080125,Cervantes - Lascano,Conectado,-34.6211102,-58.5101152
UTC API,Cruce Icarus,CLT#080126,Bermúdez - Lascano,Conectado,-34.6199808,-58.508824
UTC API,Cruce Icarus,CLT#060536,Av. Lisandro de la Torre - Palmar,Conectado,-34.6434916,-58.5206932
UTC API,Cruce Icarus,CLT#060537,Av. Lisandro de la Torre - Tuyutí,Conectado,-34.6444752,-58.5205542
UTC API,Cruce Icarus,CLT#060535,Av. Lisandro de la Torre - Ventura Bosch,Conectado,-34.642613,-58.5208287
UTC API,Cruce Sitra,d40bd98e-84fa-4e31-a665-c56bb6b18840,8583,Desconocido,-34.63622791363737,-58.40048139319818
UTC API,Cruce Sitra,7fe0c0e3-d968-4635-b7f6-52d5679579ec,1183,Conectado,-34.591462779629786,-58.38318792312654
UTC API,Cruce Icarus,CLT#060532,Ramón L. Falcón - Murguiondo,Conectado,-34.64037,-58.5186455
UTC API,Cruce Icarus,CLT#060533,Av. Escalada - Ramón L. Falcón - Acassuso,Conectado,-34.6388442,-58.5029941
UTC API,Cruce Icarus,CLT#060531,Ramón L. Falcón - Av. Lisandro de la Torre,Conectado,-34.6402624,-58.5211638
UTC API,Cruce Icarus,CLT#080121,Av. Álvarez Jonte - Joaquín V. González,Conectado,-34.6143716,-58.4955744
UTC API,Cruce Sitra,d8a8df3c-9bc1-43f6-8be3-428c03bdf252,1302,Conectado,-34.600870803398166,-58.40447750097264
UTC API,Cruce Icarus,CLT#080122,Av. Álvarez Jonte - Emilio Lamarca,Conectado,-34.6131831,-58.4933175
UTC API,Cruce Icarus,CLT#080120,Av. Álvarez Jonte - Bahía Blanca,Conectado,-34.6150261,-58.4968051
UTC API,Cruce Icarus,CLT#060545,Av. Escalada - Ercilla - Byron,Conectado,-34.63975,-58.501822
UTC API,Cruce Icarus,CLT#060540,Av. Lisandro de la Torre - Tonelero/Pilar/Boquerón,Conectado,-34.6463465,-58.5202699
UTC API,Cruce Icarus,CLT#060544,Av. Lisandro de la Torre - Ibarrola,Conectado,-34.641361,-58.521003
UTC API,Cruce Sitra,02a73c3e-ea2e-4fb7-81f5-ee29aa7915a8,1220,Conectado,-34.59972121155988,-58.39718731475036
UTC API,Cruce Sitra,e60362ef-7066-4300-addd-c615db438f65,8561,Conectado,-34.63373073435831,-58.399683018740674
UTC API,Cruce Sitra,f93404b4-5114-4df3-bcf4-e69b3cd5dd05,1297,Desconocido,-34.59034689763087,-58.403323461856054
UTC API,Cruce Icarus,CLT#080149,Av. Lope de Vega - Camarones,Conectado,-34.629034,-58.505375
UTC API,Cruce Icarus,CLT#080147,Bruselas - Simbrón,Error de conexión,-34.621304,-58.527528
UTC API,Cruce Icarus,CLT#080148,Av. Lope de Vega - Elpidio González,Conectado,-34.626812,-58.508312
UTC API,Cruce Icarus,CLT#080145,Irigoyen - Simbrón,Error de conexión,-34.620531,-58.526673
UTC API,Cruce Icarus,CLT#080146,Irigoyen - M. Sastre / Ruiz Llanos - M. Sastre,Conectado,-34.625155,-58.520659
UTC API,Cruce Icarus,CLT#080143,Irigoyen - Juan Agustín García,Conectado,-34.6317723,-58.5120469
UTC API,Cruce Icarus,CLT#080144,Av. Álvarez Jonte - Concordia,Conectado,-34.612851,-58.49229
UTC API,Cruce Icarus,CLT#080142,Irigoyen - Miranda,Conectado,-34.6302466,-58.5140417
UTC API,Cruce Icarus,CLT#080140,Irigoyen - Arregui,Conectado,-34.6268258,-58.5184668
ETX Signals,Cruce ETX,SR-1490,1490,Conectado,-34.61184922655029,-58.411689677429194
UTC API,Cruce Sitra,61a76545-04d3-4c6a-af94-8e368c4e4842,8348,Red caída,-34.63816858038222,-58.377646348353665
ETX Signals,Cruce ETX,SR-1484,1484,Conectado,-34.61100153885997,-58.401647486877444
UTC API,Cruce Omnia,1318,1318,Error de conexión,-34.601973992547904,-58.392594757798776
UTC API,Cruce Omnia,1317,1317,Error de conexión,-34.60082687451944,-58.39276063359706
ETX Signals,Cruce ETX,SR-1483,1483,Conectado,-34.61100153885997,-58.40327826995849
ETX Signals,Cruce ETX,SR-1480,1480,Conectado,-34.61262626599611,-58.408771434021
UTC API,Cruce Sitra,4c986c4b-4674-4e55-af1e-06e1fab863d3,1174,Conectado,-34.59287867981974,-58.38276680635451
UTC API,Cruce Icarus,CLT#040944,Luis Viale - Olaya,Error de conexión,-34.6034909,-58.4459572
UTC API,Cruce Icarus,CLT#040943,Luis Viale - Virasoro,Error de conexión,-34.6041157,-58.4469618
UTC API,Cruce Icarus,CLT#040945,Luis Viale - Hidalgo,Error de conexión,-34.602889,-58.444979
UTC API,Cruce Icarus,CLT#040940,Av. H.Pueyrredón - Galicia,Error de conexión,-34.6038742,-58.44851
UTC API,Cruce Icarus,CLT#040942,Av. H.Pueyrredón - Belaustegui,Error de conexión,-34.601711,-58.4504988
UTC API,Cruce Icarus,CLT#040941,Av. H.Pueyrredón - Tres Arroyos,Error de conexión,-34.6028342,-58.4494779
UTC API,Cruce Sitra,6a05b16b-8dbc-4f4a-9e72-ce8644f430c9,2842,Conectado,-34.62863600527596,-58.38704714872727
ETX Signals,Cruce ETX,SR-1499,1499,Error de conexión,-34.611213461594,-58.38739959259033
ETX Signals,Cruce ETX,SR-1495,1495,Conectado,-34.61114282074277,-58.40456573028564
ETX Signals,Cruce ETX,SR-1496,1496,Conectado,-34.612484986637845,-58.40559569854736
ETX Signals,Cruce ETX,SR-1493,1493,Error de conexión,-34.61135474311615,-58.40739814300537
ETX Signals,Cruce ETX,SR-1494,1494,Conectado,-34.61128410238512,-58.405939021301265
ETX Signals,Cruce ETX,SR-1491,1491,Conectado,-34.61156666494857,-58.41023055572509
ETX Signals,Cruce ETX,SR-1492,1492,Conectado,-34.611425383787065,-58.40885726470947
UTC API,Cruce Icarus,CLT#040937,Av. Acoyte - Mahatma Ghandi,Error de conexión,-34.6043558,-58.4418622
UTC API,Cruce Icarus,CLT#040936,Leopoldo Marechal - Frankin,Error de conexión,-34.6076913,-58.4377933
UTC API,Cruce Icarus,CLT#040939,Av. H.Pueyrredón - Luis Viale,Error de conexión,-34.6046165,-58.4477706
UTC API,Cruce Icarus,CLT#040938,Av. H.Pueyrredón - Apolinario Figueroa,Error de conexión,-34.6053498,-58.4471339
UTC API,Cruce Icarus,CLT#040933,Av. Díaz Velez - Mario Bravo,Error de conexión,-34.6085372,-58.4174888
UTC API,Cruce Icarus,CLT#040932,Av. Díaz Velez - Bulnes,Error de conexión,-34.6085257,-58.4187734
UTC API,Cruce Icarus,CLT#040935,Av. Patricias Argentinas - Estivao,Error de conexión,-34.608,-58.4332266
Optimus signals,Cruce ETX,SR-7751,7751,Conectado,-34.56355352570835,-58.46854837036132
UTC API,Cruce Icarus,CLT#040934,Av. Díaz Velez - Billinghurst,Error de conexión,-34.6085238,-58.416072
UTC API,Cruce Icarus,CLT#040931,Av. Díaz Velez - Jerónimo Salguero,Error de conexión,-34.6085434,-58.4200592
UTC API,Cruce Icarus,CLT#040930,Av. Díaz Velez - Av. Medrano,Error de conexión,-34.6085548,-58.4215128
UTC API,Cruce Omnia,1301,1301,Error de conexión,-34.59994768552668,-58.40412792750798
UTC API,Cruce Sitra,8e925af9-69f5-48b7-a5b2-e817bf8252e8,1233,Conectado,-34.59722611095393,-58.4051784
UTC API,Cruce Icarus,CLT#040929,Av. Díaz Velez - Acuña de Figueroa,Error de conexión,-34.6085906,-58.4230483
UTC API,Cruce Sitra,38209c78-ecab-4745-855c-5ab7930692ae,1555,Conectado,-34.60494649119554,-58.38090964602831
UTC API,Cruce Icarus,CLT#040926,Av. Díaz Velez - Pringles,Error de conexión,-34.6086987,-58.4277359
UTC API,Cruce Icarus,CLT#040925,Av. Díaz Velez - Yatay,Error de conexión,-34.6087386,-58.4292038
UTC API,Cruce Icarus,CLT#040928,Av. Díaz Velez - Gascón,Error de conexión,-34.6086305,-58.4246858
UTC API,Cruce Sitra,13cd1796-7928-4174-85c9-d28dbabb0afc,8914,Conectado,-34.617233919393705,-58.35804147740727
UTC API,Cruce Icarus,CLT#040927,Av. Díaz Velez - Rawson,Error de conexión,-34.60866,-58.4262581
UTC API,Cruce Icarus,CLT#040922,Av. Díaz Velez - Eduardo Acevedo,Error de conexión,-34.6087296,-58.4329389
UTC API,Cruce Icarus,CLT#040921,Av. Díaz Velez - Otamendi - P.Argentinas,Error de conexión,-34.6087366,-58.4346416
UTC API,Cruce Icarus,CLT#040924,Av. Díaz Velez - Río de Janeiro,Error de conexión,-34.6087362,-58.4304911
UTC API,Cruce Icarus,CLT#040923,Av. P.Argentinas - L.Macheral,Error de conexión,-34.6081593,-58.4374679
Optimus signals,Cruce ETX,SR-7752,7752,Conectado,-34.56411897458588,-58.46957833862304
Optimus signals,Cruce ETX,SR-7753,7753,Conectado,-34.562988072986386,-58.4675184020996
UTC API,Cruce Icarus,CLT#040920,Av. Díaz Velez - Campichuelo / Marechal,Error de conexión,-34.6086399,-58.4361683
Optimus signals,Cruce ETX,SR-7754,7754,Conectado,-34.56553257996011,-58.47129495239257
UTC API,Cruce Omnia,1303,1303,Error de conexión,-34.60183143928231,-58.40474254060023
UTC API,Cruce Omnia,1302,1302,Error de conexión,-34.600890146100774,-58.40443452612115
UTC API,Cruce Icarus,CLT#040919,Av. Díaz Velez - Eleodoro Lobos,Error de conexión,-34.6087861,-58.4372967
UTC API,Cruce Icarus,CLT#040918,Av. Díaz Velez - Ambroseti,Error de conexión,-34.6087763,-58.4387169
UTC API,Cruce Icarus,CLT#040915,Av. Díaz Velez - Hidalgo,Error de conexión,-34.6087665,-58.4414482
UTC API,Cruce Icarus,CLT#040914,Av. Díaz Velez - Olaya,Error de conexión,-34.6082189,-58.442457
UTC API,Cruce Icarus,CLT#040917,Av. Acoyte - Franklin,Error de conexión,-34.6077435,-58.4401243
UTC API,Cruce Sitra,8a3e97cb-2726-4cf8-913f-d6b55595eb9b,2341,Conectado,-34.62859510934327,-58.37795454497283
UTC API,Cruce Icarus,CLT#040916,Av. Díaz Velez - Av. Acoyte,Error de conexión,-34.6087772,-58.4401055
UTC API,Cruce Icarus,CLT#040910,Av. Angel Gallardo - Virasoro,Error de conexión,-34.6069026,-58.4441876
UTC API,Cruce Icarus,CLT#040913,Av. Díaz Velez - Virasoro,Error de conexión,-34.6080299,-58.4437225
UTC API,Cruce Icarus,CLT#040912,Av. San Martín - Gaona - H.Pueyrredón,Error de conexión,-34.6076109,-58.4462499
Optimus signals,Cruce ETX,SR-7720,7720,Conectado,-34.56327079982793,-58.46374185180663
UTC API,Cruce Icarus,CLT#040908,Av. Angel Gallardo - Hidalgo,Error de conexión,-34.6062288,-58.4416608
UTC API,Cruce Icarus,CLT#040907,Av. Angel Gallardo - Av. Acoyte,Error de conexión,-34.6058845,-58.4403751
UTC API,Cruce Icarus,CLT#040909,Av. Angel Gallardo - Olaya,Error de conexión,-34.6066034,-58.4430306
UTC API,Cruce Icarus,CLT#040904,Av. Angel Gallardo - Camargo,Error de conexión,-34.604288,-58.4365543
UTC API,Cruce Icarus,CLT#040903,Av. Angel Gallardo - Luis María Drago,Error de conexión,-34.6035611,-58.435152
UTC API,Cruce Icarus,CLT#040906,Av. Angel Gallardo - Leopoldo Marechal,Error de conexión,-34.6056118,-58.4393554
UTC API,Cruce Icarus,CLT#040905,Av. Angel Gallardo - Bravard,Error de conexión,-34.6049614,-58.4379923
UTC API,Cruce Icarus,CLT#040902,Av. Angel Gallardo - Vera,Error de conexión,-34.6029251,-58.4338774
UTC API,Cruce Icarus,CLT#040901,Av. Angel Gallardo - Río de Janeiro,Error de conexión,-34.6026718,-58.4333418
Optimus signals,Cruce ETX,SR-7730,7730,Conectado,-34.56072622365472,-58.472668243408194
Optimus signals,Cruce ETX,SR-7731,7731,Conectado,-34.56129169175415,-58.47369821166991
Optimus signals,Cruce ETX,SR-7732,7732,Conectado,-34.56185715600927,-58.47472817993163
Optimus signals,Cruce ETX,SR-7733,7733,Conectado,-34.56242261642001,-58.47575814819335
Optimus signals,Cruce ETX,SR-7734,7734,Conectado,-34.56327079982793,-58.47507150268554
Optimus signals,Cruce ETX,SR-7735,7735,Conectado,-34.56270534518375,-58.47678811645507
Optimus signals,Cruce ETX,SR-7736,7736,Conectado,-34.562139886695185,-58.4730115661621
UTC API,Cruce Sitra,f12a84cc-7d5b-499c-8f76-17bb6a20c5d5,8963,Conectado,-34.62069665958503,-58.359105031856
Optimus signals,Cruce ETX,SR-7739,7739,Error de conexión,-34.56355352570835,-58.4730115661621
UTC API,Cruce Sitra,ce3cda88-3779-4f31-80fe-854317d22f05,2304,Conectado,-34.62422639163713,-58.37120330003453
Optimus signals,Cruce ETX,SR-7701,7701,Conectado,-34.554788576517005,-58.48605783081054
Optimus signals,Cruce ETX,SR-7703,7703,Conectado,-34.554788576517005,-58.483654571533194
Optimus signals,Cruce ETX,SR-7704,7704,Conectado,-34.555354084980074,-58.482624603271475
UTC API,Cruce Sitra,e11f12e4-2f64-4d6f-a07f-9f11027305f1,1268,Conectado,-34.59567538504681,-58.38576125572611
Optimus signals,Cruce ETX,SR-7705,7705,Conectado,-34.55591958959912,-58.480907989501944
Optimus signals,Cruce ETX,SR-7706,7706,Conectado,-34.55507133122904,-58.479878021240225
Optimus signals,Cruce ETX,SR-7707,7707,Conectado,-34.55761608039188,-58.47747476196288
Optimus signals,Cruce ETX,SR-7708,7708,Conectado,-34.55676783932011,-58.47919137573241
Optimus signals,Cruce ETX,SR-7709,7709,Conectado,-34.55733333432899,-58.478161407470694
UTC API,Cruce Sitra,2a486fbd-8853-4f01-b2f4-f8095e3c236f,1547,Conectado,-34.603318131895705,-58.37522349540405
Optimus signals,Cruce ETX,SR-7710,7710,Conectado,-34.55818156963456,-58.47575814819335
Optimus signals,Cruce ETX,SR-7711,7711,Conectado,-34.557898825493744,-58.47644479370116
Optimus signals,Cruce ETX,SR-7712,7712,Conectado,-34.55874705503309,-58.474384857177725
Optimus signals,Cruce ETX,SR-7713,7713,Conectado,-34.55959527592301,-58.4730115661621
Optimus signals,Cruce ETX,SR-7714,7714,Conectado,-34.56016075171099,-58.471638275146475
Optimus signals,Cruce ETX,SR-7715,7715,Conectado,-34.560443488163386,-58.47026498413085
Optimus signals,Cruce ETX,SR-7716,7716,Conectado,-34.56100895818498,-58.468891693115225
Optimus signals,Cruce ETX,SR-7717,7717,Conectado,-34.561574424362256,-58.4675184020996
Optimus signals,Cruce ETX,SR-7718,7718,Conectado,-34.562139886695185,-58.46648843383788
Optimus signals,Cruce ETX,SR-7719,7719,Conectado,-34.56270534518375,-58.465115142822256
UTC API,Cruce Icarus,CLT#050244,Av. Carabobo - Baldomero Fernández Moreno,Error de conexión,-34.6344928,-58.4529067
UTC API,Cruce Icarus,CLT#050243,Av. Carabobo - Gregorio de Laferrere,Error de conexión,-34.6335084,-58.4533952
UTC API,Cruce Omnia,1277,1277,Error de conexión,-34.594322204589844,-58.38241195678711
UTC API,Cruce Icarus,CLT#050242,Av. Carabobo - Francisco Bilbao,Error de conexión,-34.6325185,-58.4538804
UTC API,Cruce Icarus,CLT#050241,Av. Eva Perón - Hortiguera,Error de conexión,-34.6319335,-58.4434542
UTC API,Cruce Omnia,1276,1276,Error de conexión,-34.59428787231445,-58.38200759887695
UTC API,Cruce Icarus,CLT#050248,Baldomero F. Moreno - Curapaligüe,Error de conexión,-34.6333453,-58.449254
UTC API,Cruce Icarus,CLT#050247,Malvinas Argentinas - Bonifacio,Error de conexión,-34.6291239,-58.4499191
UTC API,Cruce Icarus,CLT#050246,Emilio Mitre - Bonifacio,Error de conexión,-34.6280802,-58.443184
UTC API,Cruce Sitra,69b76352-e513-4377-accc-ae09dcf51f87,1265,Conectado,-34.59579019778204,-58.38995086620737
UTC API,Cruce Omnia,1273,1273,Error de conexión,-34.595375061035156,-58.38158416748047
UTC API,Cruce Icarus,CLT#050245,Av. Carabobo - Primera Junta,Error de conexión,-34.6354682,-58.452428
UTC API,Cruce Omnia,1272,1272,Error de conexión,-34.59507751464844,-58.38191604614258
UTC API,Cruce Omnia,1270,1270,Error de conexión,-34.5954704284668,-58.38216018676758
UTC API,Cruce Icarus,CLT#050240,Av. Eva Perón - Emilio Mitre,Error de conexión,-34.6311734,-58.442419
UTC API,Cruce Sitra,94918a7f-f15d-4e12-aeb9-4a2c254de0cc,1273,Conectado,-34.595355879417866,-58.381472535340684
UTC API,Cruce Icarus,CLT#050253,Av. Eva Perón - Curapaligüe - Malvinas,Error de conexión,-34.6349015,-58.4475186
UTC API,Cruce Omnia,1287,1287,Error de conexión,-34.59725945641676,-58.39320638982306
UTC API,Cruce Icarus,CLT#050252,Av. Eva Perón - Miró - Primera Junta,Error de conexión,-34.6332894,-58.4452975
UTC API,Cruce Omnia,1281,1281,Error de conexión,-34.59485126785234,-58.393225198357044
UTC API,Cruce Sitra,ee396feb-e3ff-4f8a-af5b-1c27e2ae9f74,1128,Conectado,-34.58930525738878,-58.39490281021468
Optimus signals,Cruce ETX,SR-7018,7018,Conectado,-34.57542714475991,-58.484341217041006
UTC API,Cruce Icarus,CLT#050251,Emilio Mitre - Tejedor,Error de conexión,-34.6325725,-58.4409338
UTC API,Cruce Icarus,CLT#050250,Emilio Mitre - Estrada,Error de conexión,-34.6335529,-58.4401781
Optimus signals,Cruce ETX,SR-7025,7025,Conectado,-34.582211308630384,-58.47198159790038
Optimus signals,Cruce ETX,SR-7024,7024,Conectado,-34.581363318428004,-58.474384857177725
UTC API,Cruce Omnia,1257,1257,Error de conexión,-34.594793620794526,-58.40113933643572
UTC API,Cruce Omnia,1256,1256,Error de conexión,-34.59447456332209,-58.40233496489377
UTC API,Cruce Omnia,1255,1255,Error de conexión,-34.59407818253702,-58.40363470326361
UTC API,Cruce Omnia,1254,1254,Error de conexión,-34.59337080335397,-58.40513340830699
UTC API,Cruce Sitra,d4a0808e-7d6d-412a-88cd-6db8563ced6e,1289,Conectado,-34.59462059559462,-58.39590552613298
UTC API,Cruce Sitra,3dbada2b-b7bb-465d-aa77-dd6d79e4403b,2209,Conectado,-34.62284979290846,-58.36817881181306
UTC API,Cruce Sitra,3791f179-4eeb-47d6-90af-cc44f1c20664,1219,Conectado,-34.59970796457167,-58.39577647280853
UTC API,Cruce Omnia,1259,1259,Error de conexión,-34.59537802850072,-58.39852447948694
UTC API,Cruce Omnia,1258,1258,Error de conexión,-34.595127242123766,-58.399811249517185
UTC API,Cruce Omnia,1268,1268,Error de conexión,-34.5956915523771,-58.385764282182386
UTC API,Cruce Omnia,1267,1267,Error de conexión,-34.59573989365425,-58.38719413505044
UTC API,Cruce Omnia,1266,1266,Error de conexión,-34.595777403200934,-58.38843012407346
UTC API,Cruce Omnia,1265,1265,Error de conexión,-34.5958129493691,-58.389933180517986
UTC API,Cruce Omnia,1264,1264,Error de conexión,-34.595856842402206,-58.391974254945005
UTC API,Cruce Omnia,1263,1263,Error de conexión,-34.59588988654475,-58.39330906249579
UTC API,Cruce Omnia,1262,1262,Error de conexión,-34.59584213081433,-58.39472711785903
UTC API,Cruce Omnia,1261,1261,Error de conexión,-34.59573843685467,-58.39611691883036
UTC API,Cruce Omnia,1260,1260,Error de conexión,-34.595560228959165,-58.39739198734532
UTC API,Cruce Sitra,17d23dda-f7f9-4712-a517-80d87cddf65c,1212,Conectado,-34.59923808813445,-58.385438575974696
UTC API,Cruce Sitra,0dfedecb-4439-4e18-95fb-1ec176991077,1262,Conectado,-34.59579902952432,-58.3946930117457
UTC API,Cruce Omnia,1269,1269,Error de conexión,-34.59562683105469,-58.38433837890625
UTC API,Cruce Omnia,1234,1234,Error de conexión,-34.597547178725456,-58.40345228046766
UTC API,Cruce Sitra,c6f99542-6f4a-4cb4-ad21-fa19b1711b98,1284,Desconocido,-34.59249295327766,-58.40416332996495
UTC API,Cruce Omnia,1238,1238,Error de conexión,-34.595807421584205,-58.4028878335447
UTC API,Cruce Omnia,1237,1237,Error de conexión,-34.59657533661753,-58.403146557153235
UTC API,Cruce Sitra,dd323a1b-11bd-4c08-bc93-6d76a6c18518,1227,Conectado,-34.59806751773059,-58.40560544741239
UTC API,Cruce Omnia,1244,1244,Error de conexión,-34.59678649902344,-58.38203811645508
UTC API,Cruce Sitra,7def0a62-d2ee-4910-baef-21bb48cbfa4a,1237,Conectado,-34.59654428798295,-58.403140629038106
UTC API,Cruce Omnia,1241,1241,Error de conexión,-34.59685516357422,-58.38261032104492
ETX Signals,Cruce ETX,SR-1578,1578,Conectado,-34.60838778066137,-58.38061896820068
ETX Signals,Cruce ETX,SR-1579,1579,Conectado,-34.608458423856746,-58.38130561370849
ETX Signals,Cruce ETX,SR-1574,1574,Conectado,-34.60732812551807,-58.38070479888916
UTC API,Cruce Sitra,a988a071-d611-4bc5-99a5-60a0575050ca,1526,Conectado,-34.60138319939394,-58.38177868174913
ETX Signals,Cruce ETX,SR-1575,1575,Conectado,-34.60732812551807,-58.381391444396975
ETX Signals,Cruce ETX,SR-1572,1572,Conectado,-34.606197811792704,-58.38207808990479
