Id_hecho,n_victimas,fecha,hora,comuna,tipo_calle,longitud,latitud,victima,acusado,participantes,gravedad
LC-2021-0581621,1,2021-11-21,16:00:00,5,AVENIDA,-58.416560507654,-34.631461899647,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0581698,1,2021-11-21,16:15:00,5,CALLE,-58.415953451483,-34.609462315789,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0581762,1,2021-11-21,18:40:00,9,GRAL PAZ,-58.529848867600,-34.641787314923,PEATON,MOTO,PEATON - MOTO,SIN DATO
LC-2021-0581770,1,2021-11-21,16:58:00,6,AVENIDA,-58.434659034914,-34.623046061515,PEATON,CAMIONETA,PEATON - CAMIONETA,SIN DATO
LC-2021-0588949,1,2021-11-21,00:00:00,14,CALLE,-58.413173520196,-34.591052471624,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2021-0582098,1,2021-11-22,02:15:00,4,AVENIDA,-58.395489535694,-34.632328478547,PEATON,CAMIONETA,PEATON - CAMIONETA,SIN DATO
LC-2021-0582214,1,2021-11-22,08:10:00,14,AVENIDA,-58.417960799494,-34.566738743252,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2021-0582320,1,2021-11-22,05:40:00,7,CALLE,-58.452871156741,-34.627923610817,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0582501,1,2021-11-22,12:21:00,10,CALLE,-58.488524995036,-34.639635649376,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0582845,1,2021-11-22,17:30:00,14,CALLE,-58.43408043106,-34.571989266682,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2021-0582920,1,2021-11-22,18:30:00,4,CALLE,-58.367488678918,-34.640799083622,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0582950,2,2021-11-22,18:30:00,9,AVENIDA,-58.521214751333,-34.638931402157,MOTO,TRANSPORTE PUBLICO,MOTO - TRANSPORTE PUBLICO,SIN DATO
LC-2021-0582967,1,2021-11-22,18:30:00,14,CALLE,-58.427997655757,-34.581787073483,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0583168,1,2021-11-22,23:30:00,1,CALLE,-58.373842227962,-34.593567768001,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2021-0584661,1,2021-11-22,19:10:00,3,CALLE,-58.406032175589,-34.608839602994,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2021-0590935,1,2021-11-22,01:30:00,11,AVENIDA,-58.474189447735,-34.620496724202,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0593659,1,2021-11-22,22:30:00,8,AVENIDA,-58.450641483110,-34.680036140169,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0583208,1,2021-11-23,00:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,PEATON,MOTO,PEATON - MOTO,GRAVE
LC-2021-0583338,1,2021-11-23,06:50:00,7,AVENIDA,-58.461189555032,-34.620537313155,PEATON,CAMION,PEATON - CAMION,SIN DATO
LC-2021-0583348,1,2021-11-23,07:20:00,11,CALLE,-58.485111851629,-34.622731554578,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2021-0583463,2,2021-11-23,09:00:00,11,AVENIDA,-58.463715286328,-34.607819954074,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2021-0583700,1,2021-11-23,08:30:00,3,CALLE,-58.409875062777,-34.613994021521,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2021-0583713,1,2021-11-23,07:40:00,4,AVENIDA,-58.400649567201,-34.628823032848,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO - TRANSPORTE PUBLICO,SIN DATO
LC-2021-0583909,1,2021-11-23,12:00:00,12,AVENIDA,-58.487238502619,-34.573620666481,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0583919,1,2021-11-23,11:15:00,1,AVENIDA,-58.369717373191,-34.614125884420,CAMION,CAMION,CAMION - CAMION,SIN DATO
LC-2021-0584444,2,2021-11-23,14:30:00,15,CALLE,-58.461538978903,-34.603225858717,PEATON,MOTO,PEATON - MOTO,GRAVE
LC-2021-0584499,1,2021-11-23,15:00:00,15,CALLE,-58.453572367881,-34.600297317620,MOTO,CAMIONETA,MOTO - CAMIONETA,SIN DATO
LC-2021-0584504,1,2021-11-23,15:50:00,7,CALLE,-58.430634314060,-34.628923496318,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2021-0584843,2,2021-11-23,16:15:00,2,AVENIDA,-58.388637813240,-34.585323737716,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO - TRANSPORTE PUBLICO,SIN DATO
LC-2021-0584857,1,2021-11-23,16:00:00,12,GRAL PAZ,-58.500738109269,-34.549795102200,AUTO,CAMIONETA,AUTO - CAMIONETA,SIN DATO
LC-2021-0584911,1,2021-11-23,14:20:00,11,AVENIDA,-58.520404414203,-34.611137668884,AUTO,AUTO,AUTO - AUTO,SIN DATO
LC-2021-0584958,1,2021-11-23,16:15:00,1,CALLE,-58.381932343475,-34.601384141356,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2021-0585008,1,2021-11-23,18:48:00,1,CALLE,-58.389680719639,-34.616940286362,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2021-0585150,1,2021-11-23,19:40:00,5,AVENIDA,-58.412096435144,-34.624968065649,PEATON,CAMIONETA,PEATON - CAMIONETA,SIN DATO
LC-2021-0585176,2,2021-11-23,22:00:00,8,GRAL PAZ,-58.470645562388,-34.698437563922,CAMIONETA,SIN DATO,CAMIONETA - SIN DATO,SIN DATO
LC-2021-0585228,1,2021-11-23,00:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,MOTO,TRANSPORTE PUBLICO,MOTO - TRANSPORTE PUBLICO,SIN DATO
LC-2021-0588494,1,2021-11-23,13:50:00,11,CALLE,-58.484706153859,-34.620612587032,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0599549,1,2021-11-23,18:30:00,12,AVENIDA,-58.498844898783,-34.576728949732,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2021-0616535,1,2021-11-23,14:00:00,4,CALLE,-58.375312922912,-34.647251297885,MOTO,CAMIONETA,MOTO - CAMIONETA,SIN DATO
LC-2021-0585587,1,2021-11-24,07:20:00,7,AVENIDA,-58.454504313222,-34.631731951788,MOTO,CAMIONETA,MOTO - CAMIONETA,SIN DATO
LC-2021-0585635,2,2021-11-24,08:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,MOTO,MOTO,MOTO - MOTO,SIN DATO
LC-2021-0585650,1,2021-11-24,09:10:00,9,GRAL PAZ,-58.508775218216,-34.669777099202,MOTO,CAMION,MOTO - CAMION,SIN DATO
LC-2021-0585672,1,2021-11-24,09:30:00,12,CALLE,-58.502899343642,-34.560096780362,SIN DATO,MOTO,SIN DATO - MOTO,SIN DATO
LC-2021-0585728,1,2021-11-24,09:00:00,4,AVENIDA,-58.400838820460,-34.644956673993,MOTO,CAMIONETA,MOTO - CAMIONETA,SIN DATO
LC-2021-0585801,1,2021-11-24,09:55:00,1,CALLE,-58.384919360461,-34.60752735528,PEATON,MOTO,PEATON - MOTO,SIN DATO
LC-2021-0585936,1,2021-11-24,09:46:00,12,AVENIDA,-58.492524587696,-34.571009879499,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0585956,1,2021-11-24,09:50:00,1,CALLE,-58.379616052208,-34.627779222255,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO - TRANSPORTE PUBLICO,SIN DATO
LC-2021-0586367,1,2021-11-24,14:07:00,10,AVENIDA,-58.478545024306,-34.636993125926,PEATON,MOTO,PEATON - MOTO,SIN DATO
LC-2021-0586496,1,2021-11-24,14:35:00,5,CALLE,-58.413647303942,-34.606116070081,MOTO,TAXI,MOTO - TAXI,SIN DATO
LC-2021-0586534,5,2021-11-24,15:00:00,10,AVENIDA,-58.490877777162,-34.642758547552,TRANSPORTE PUBLICO,SIN DATO,TRANSPORTE PUBLICO - SIN DATO,SIN DATO
LC-2021-0586648,2,2021-11-24,15:42:00,9,AVENIDA,-58.483231469832,-34.660715937222,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0586699,1,2021-11-24,14:40:00,11,AVENIDA,-58.482486580598,-34.609746735336,PEATON,MOTO,PEATON - MOTO,SIN DATO
LC-2021-0586798,1,2021-11-24,18:15:00,6,AVENIDA,-58.427797026441,-34.622073471294,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2021-0586815,1,2021-11-24,15:40:00,1,AVENIDA,-58.371734078764,-34.58812872128,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2021-0586829,1,2021-11-24,14:59:00,13,GRAL PAZ,-58.468065149454,-34.536100009877,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0586849,1,2021-11-24,00:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0586922,1,2021-11-24,11:40:00,10,AVENIDA,-58.525111831595,-34.614000905717,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO - TRANSPORTE PUBLICO,SIN DATO
LC-2021-0586936,1,2021-11-24,17:26:00,1,AVENIDA,-58.373132562892,-34.584282386646,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0586956,1,2021-11-24,18:10:00,14,CALLE,-58.405804023867,-34.575793734600,AUTO,AUTO,AUTO - AUTO,SIN DATO
LC-2021-0587176,1,2021-11-24,20:00:00,7,CALLE,-58.442422412494,-34.631192727308,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO - TRANSPORTE PUBLICO,SIN DATO
LC-2021-0587240,1,2021-11-24,00:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,CAMIONETA,CAMION,CAMIONETA - CAMION,SIN DATO
LC-2021-0589769,1,2021-11-24,11:00:00,1,CALLE,-58.387422382362,-34.618786760768,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2021-0587347,1,2021-11-25,02:00:00,2,CALLE,-58.388423688293,-34.595763957474,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0587380,1,2021-11-25,01:15:00,10,CALLE,-58.488817190879,-34.638333675351,MOVIL,AUTO,MOVIL - AUTO,SIN DATO
LC-2021-0587384,2,2021-11-25,01:55:00,15,CALLE,-58.433780048551,-34.597818321128,MOTO,TAXI,MOTO - TAXI,SIN DATO
LC-2021-0587400,1,2021-11-25,02:50:00,9,CALLE,-58.516286774029,-34.654189887286,PEATON,MOVIL,PEATON - MOVIL,SIN DATO
LC-2021-0587710,1,2021-11-25,09:30:00,6,CALLE,-58.444978652508,-34.623817141457,PEATON,MOTO,PEATON - MOTO,SIN DATO
LC-2021-0588074,1,2021-11-25,11:00:00,4,CALLE,-58.381357559765,-34.638445015377,PEATON,CAMIONETA,PEATON - CAMIONETA,SIN DATO
LC-2021-0588128,1,2021-11-25,08:15:00,7,CALLE,-58.458845475523,-34.637969076936,MOTO,CAMIONETA,MOTO - CAMIONETA,SIN DATO
LC-2021-0588291,1,2021-11-25,12:50:00,1,AVENIDA,-58.385877763563,-34.617847891475,AUTO,AUTO,AUTO - AUTO,SIN DATO
LC-2021-0588342,1,2021-11-25,13:15:00,15,AVENIDA,-58.462911547134,-34.603357680995,MOTO,CAMION,MOTO - CAMION,GRAVE
LC-2021-0588451,1,2021-11-25,12:00:00,11,CALLE,-58.495844739180,-34.600629990194,PEATON,CAMION,PEATON - CAMION,SIN DATO
LC-2021-0588865,1,2021-11-25,00:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,PEATON,TRANSPORTE PUBLICO,PEATON - TRANSPORTE PUBLICO,SIN DATO
LC-2021-0588963,1,2021-11-25,18:20:00,13,CALLE,-58.436742815437,-34.551610275542,MOTO,AUTO,MOTO - AUTO,SIN DATO
LC-2021-0589017,1,2021-11-25,00:00:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,MOTO,OBJETO FIJO,MOTO - OBJETO FIJO,GRAVE
LC-2021-0589031,1,2021-11-25,20:10:00,4,CALLE,-58.399317173676,-34.657410292161,PEATON,AUTO,PEATON - AUTO,SIN DATO
LC-2021-0589051,1,2021-11-25,19:15:00,13,AVENIDA,-58.471524547889,-34.568282153971,TRANSPORTE PUBLICO,MOTO,TRANSPORTE PUBLICO - MOTO,SIN DATO
LC-2021-0589209,1,2021-11-25,23:30:00,14,AVENIDA,-58.418234898968,-34.594296076779,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2021-0589215,2,2021-11-25,22:40:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,MOTO,TAXI,MOTO - TAXI,SIN DATO
LC-2021-0591005,1,2021-11-25,21:30:00,7,AVENIDA,-58.466115269021,-34.624664269287,SIN DATO,SIN DATO,SIN DATO - SIN DATO,GRAVE
LC-2021-0589334,2,2021-11-26,04:00:00,1,CALLE,-58.366596550438,-34.616877781292,AUTO,OTRO,AUTO - OTRO,SIN DATO
LC-2021-0589387,1,2021-11-26,06:00:00,1,AVENIDA,-58.380998330204,-34.622149537067,CAMIONETA,AUTO,CAMIONETA - AUTO,SIN DATO
LC-2021-0589640,1,2021-11-26,08:20:00,13,CALLE,-58.441365308712,-34.554344637365,AUTO,AUTO,AUTO - AUTO,SIN DATO
LC-2021-0589854,1,2021-11-26,10:30:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,MOTO,AUTO,MOTO - AUTO,SIN DATO
